Index,Smiles1,Smiles2,molar1,molar2,DES melting temperature,Smiles,,groups
1557,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCC(=O)O,0.9,0.1,318.44,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCC(=O)O,.,219
1558,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.101,0.899,330.6,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCCO,.,220
1559,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.201,0.799,327.9,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCCO,.,220
1560,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.301,0.699,324.6,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCCO,.,220
1561,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.4,0.6,321.8,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCCO,.,220
1562,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.499,0.501,318.3,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCCO,.,220
1563,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.601,0.399,314,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCCO,.,220
1564,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.701,0.299,309.6,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCCO,.,220
1565,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.798,0.202,310.2,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCCO,.,220
1566,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCCO,0.9,0.1,318.6,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCCO,.,220
1567,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.11,0.89,334.1,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC(=O)O,.,221
1568,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.21,0.79,331.72,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC(=O)O,.,221
1569,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.3,0.7,329,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC(=O)O,.,221
1570,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.4,0.6,327.45,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC(=O)O,.,221
1571,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.5,0.5,324.31,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC(=O)O,.,221
1572,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.6,0.4,320.48,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC(=O)O,.,221
1573,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.7,0.3,318.25,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC(=O)O,.,221
1574,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.8,0.2,311.83,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC(=O)O,.,221
1575,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCC(=O)O,0.9,0.1,317.7,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC(=O)O,.,221
1576,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.1,0.9,341.05,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCC(=O)O,.,222
1577,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.2,0.8,339.37,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCC(=O)O,.,222
1578,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.3,0.7,337.45,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCC(=O)O,.,222
1579,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.4,0.6,334.71,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCC(=O)O,.,222
1580,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.5,0.5,332.62,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCC(=O)O,.,222
1581,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.6,0.4,329.42,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCC(=O)O,.,222
1582,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.7,0.3,325.51,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCC(=O)O,.,222
1583,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.8,0.2,322.48,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCC(=O)O,.,222
1584,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCCCCCCCCCC(=O)O,0.9,0.1,316.71,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCCCC(=O)O,.,222
1585,O=C(O)/C=C/c1ccccc1,C[N+](C)(C)CCO.[Cl-],0.5,0.5,366.15,O=C(O)/C=C/c1ccccc1.C[N+](C)(C)CCO.[Cl-],.,223
1586,O=C(O)CC(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],0.3,0.7,363.15,O=C(O)CC(CC(=O)O)C(=O)O.C[N+](C)(C)CCO.[Cl-],.,224
1587,OCCOCCOCCO,CCC[N+](CCC)(CCC)CCC.[Br-],0.714285714,0.285714286,261.15,OCCOCCOCCO.CCC[N+](CCC)(CCC)CCC.[Br-],.,225
1588,OCCOCCOCCO,CCC[N+](CCC)(CCC)CCC.[Br-],0.75,0.25,253.95,OCCOCCOCCO.CCC[N+](CCC)(CCC)CCC.[Br-],.,225
1589,OCCOCCOCCO,CCC[N+](CCC)(CCC)CCC.[Br-],0.8,0.2,263.55,OCCOCCOCCO.CCC[N+](CCC)(CCC)CCC.[Br-],.,225
1590,OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],0.75,0.25,273.65,OCCOCCOCCO.C[N+](C)(C)CCO.[Cl-],.,226
1591,OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],0.8,0.2,263.96,OCCOCCOCCO.C[N+](C)(C)CCO.[Cl-],.,226
1592,OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],0.833,0.167,260.46,OCCOCCOCCO.C[N+](C)(C)CCO.[Cl-],.,226
1593,OCCOCCOCCO,C[N+](C)(C)CCO.[Cl-],0.857,0.143,258.77,OCCOCCOCCO.C[N+](C)(C)CCO.[Cl-],.,226
1594,OCCOCCOCCO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.75,0.25,264.9,OCCOCCOCCO.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],.,227
1595,OCCOCCOCCO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.8,0.2,254.3,OCCOCCOCCO.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],.,227
1596,OCCOCCOCCO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.833333333,0.166666667,251.6,OCCOCCOCCO.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],.,227
1597,OCCOCCOCCO,CC[NH+](CC)CCO.[Cl-],0.67,0.33,273.15,OCCOCCOCCO.CC[NH+](CC)CCO.[Cl-],.,228
1598,NC(N)=O,CC[N+](CC)(CC)CC.[Br-],0.666666667,0.333333333,386.15,NC(N)=O.CC[N+](CC)(CC)CC.[Br-],.,229
1599,NC(N)=O,CC(=O)OCC[N+](C)(C)C.[Cl-],0.666666667,0.333333333,259.15,NC(N)=O.CC(=O)OCC[N+](C)(C)C.[Cl-],.,230
1600,NC(N)=O,C[N+](C)(C)CCCl.[Cl-],0.666666667,0.333333333,288.15,NC(N)=O.C[N+](C)(C)CCCl.[Cl-],.,231
1601,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.099,0.901,522.2,NC(N)=O.C[N+](C)(C)CC(=O)[O-],.,232
1602,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.207,0.793,490.4,NC(N)=O.C[N+](C)(C)CC(=O)[O-],.,232
1603,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.312,0.688,458.2,NC(N)=O.C[N+](C)(C)CC(=O)[O-],.,232
1604,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.385,0.615,435.5,NC(N)=O.C[N+](C)(C)CC(=O)[O-],.,232
1605,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.503,0.497,408.1,NC(N)=O.C[N+](C)(C)CC(=O)[O-],.,232
1606,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.62,0.38,386.3,NC(N)=O.C[N+](C)(C)CC(=O)[O-],.,232
1607,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.701,0.299,369.5,NC(N)=O.C[N+](C)(C)CC(=O)[O-],.,232
1608,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.808,0.192,359.3,NC(N)=O.C[N+](C)(C)CC(=O)[O-],.,232
1609,NC(N)=O,C[N+](C)(C)CC(=O)[O-],0.9,0.1,390.7,NC(N)=O.C[N+](C)(C)CC(=O)[O-],.,232
1610,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.367,0.633,417.061,NC(N)=O.C[N+](C)(C)CCO.[Cl-],.,233
1611,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.44,0.56,357.283,NC(N)=O.C[N+](C)(C)CCO.[Cl-],.,233
1612,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.498,0.502,328.501,NC(N)=O.C[N+](C)(C)CCO.[Cl-],.,233
1613,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.596,0.404,303.039,NC(N)=O.C[N+](C)(C)CCO.[Cl-],.,233
1614,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.667,0.333,284.22,NC(N)=O.C[N+](C)(C)CCO.[Cl-],.,233
1615,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.706,0.294,294.183,NC(N)=O.C[N+](C)(C)CCO.[Cl-],.,233
1616,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.749,0.251,328.501,NC(N)=O.C[N+](C)(C)CCO.[Cl-],.,233
1617,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.773,0.227,341.785,NC(N)=O.C[N+](C)(C)CCO.[Cl-],.,233
1618,NC(N)=O,C[N+](C)(C)CCO.[Cl-],0.803,0.197,355.069,NC(N)=O.C[N+](C)(C)CCO.[Cl-],.,233
1619,NC(N)=O,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.33,0.67,456.5,NC(N)=O.Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,.,234
1620,NC(N)=O,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.6,0.4,429.6,NC(N)=O.Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,.,234
