Type,index,HBA,Smiles1,CAS_HBA,molar1,HBD,Smiles2,CAS_HBD,molar2,Set,T/K,Viscosity,Log viscosity,Smiles,,group,HBA Count1,HBD Count1,HBA Count2,HBD Count2,,Normal_T
¢õ,1090,Acetamide,CC(=O)N,60-35-5,0.75,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.25,training,333.15,6.86,1.93,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,0.707328271
¢õ,1091,Acetamide,CC(=O)N,60-35-5,0.8,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.2,training,303.15,16.53,2.81,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,-0.768514271
¢õ,1092,Acetamide,CC(=O)N,60-35-5,0.8,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.2,training,308.15,13.36,2.59,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,-0.522540514
¢õ,1093,Acetamide,CC(=O)N,60-35-5,0.8,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.2,training,313.15,10.98,2.4,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,-0.276566757
¢õ,1094,Acetamide,CC(=O)N,60-35-5,0.8,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.2,training,318.15,9.17,2.22,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,-0.030593
¢õ,1095,Acetamide,CC(=O)N,60-35-5,0.8,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.2,training,328.15,6.72,1.91,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,0.461354514
¢õ,1096,Acetamide,CC(=O)N,60-35-5,0.8,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.2,training,333.15,5.88,1.77,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,0.707328271
¢õ,1097,Acetamide,CC(=O)N,60-35-5,0.8,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.2,training,343.15,4.66,1.54,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,1.199275785
¢õ,1098,Atropine,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,51-55-8,0.333,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,training,298,5985,8.7,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CCCCCCCCCC(=O)O,.,108,4,1,1,1,,-1.021867241
¢õ,1099,Atropine,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,51-55-8,0.333,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.667,training,298,5599.5,8.63,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CCCCCCCCCCCC(O)=O,.,109,4,1,1,1,,-1.021867241
¢õ,1100,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,293.15,12.89,2.56,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,-1.260461785
¢õ,1101,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,298.15,10.76,2.38,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,-1.014488028
¢õ,1102,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,308.15,7.94,2.07,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,-0.522540514
¢õ,1103,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,313.15,6.91,1.93,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,-0.276566757
¢õ,1104,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,323.15,5.35,1.68,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,0.215380757
¢õ,1105,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,328.15,4.75,1.56,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,0.461354514
¢õ,1106,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,338.15,3.82,1.34,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,0.953302028
¢õ,1107,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,343.15,3.44,1.24,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,1.199275785
¢õ,1108,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,353.15,2.84,1.04,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,1.691223299
¢õ,1109,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,1-Napthol,C1=CC=C2C(=C1)C=CC=C2O,90-15-3,0.333,training,298,120.9,4.79,CC1CCC(C(C1)O)C(C)C.C1=CC=C2C(=C1)C=CC=C2O,.,27,1,1,1,1,,-1.021867241
¢õ,1110,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,1-Tetradecanol,CCCCCCCCCCCCCCO,112-72-1,0.667,training,293.15,44.17,3.79,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCCCCO,.,34,1,1,1,1,,-1.260461785
¢õ,1111,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,1-Tetradecanol,CCCCCCCCCCCCCCO,112-72-1,0.667,training,303.15,31.71,3.46,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCCCCO,.,34,1,1,1,1,,-0.768514271
¢õ,1112,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,1-Tetradecanol,CCCCCCCCCCCCCCO,112-72-1,0.667,training,308.15,23.34,3.15,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCCCCO,.,34,1,1,1,1,,-0.522540514
¢õ,1113,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,1-Tetradecanol,CCCCCCCCCCCCCCO,112-72-1,0.667,training,318.15,17.57,2.87,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCCCCO,.,34,1,1,1,1,,-0.030593
¢õ,1114,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,1-Tetradecanol,CCCCCCCCCCCCCCO,112-72-1,0.667,training,333.15,10.55,2.36,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCCCCO,.,34,1,1,1,1,,0.707328271
¢õ,1115,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,1-Tetradecanol,CCCCCCCCCCCCCCO,112-72-1,0.667,training,363.15,5.52,1.71,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCCCCO,.,34,1,1,1,1,,2.183170814
¢õ,1116,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Acetic acid,CC(=O)O,64-19-7,0.5,training,303.15,6.9,1.93,CC1CCC(C(C1)O)C(C)C.CC(=O)O,.,29,1,1,1,1,,-0.768514271
¢õ,1117,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Acetic acid,CC(=O)O,64-19-7,0.5,training,313.15,4.56,1.52,CC1CCC(C(C1)O)C(C)C.CC(=O)O,.,29,1,1,1,1,,-0.276566757
¢õ,1118,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Acetic acid,CC(=O)O,64-19-7,0.5,training,318.15,3.84,1.35,CC1CCC(C(C1)O)C(C)C.CC(=O)O,.,29,1,1,1,1,,-0.030593
¢õ,1119,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Acetic acid,CC(=O)O,64-19-7,0.5,training,328.15,2.78,1.02,CC1CCC(C(C1)O)C(C)C.CC(=O)O,.,29,1,1,1,1,,0.461354514
¢õ,1120,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Acetic acid,CC(=O)O,64-19-7,0.5,training,333.15,2.39,0.87,CC1CCC(C(C1)O)C(C)C.CC(=O)O,.,29,1,1,1,1,,0.707328271
¢õ,1121,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Acetic acid,CC(=O)O,64-19-7,0.5,training,343.15,1.84,0.61,CC1CCC(C(C1)O)C(C)C.CC(=O)O,.,29,1,1,1,1,,1.199275785
¢õ,1122,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Acetic acid,CC(=O)O,64-19-7,0.5,training,348.15,1.63,0.49,CC1CCC(C(C1)O)C(C)C.CC(=O)O,.,29,1,1,1,1,,1.445249542
¢õ,1123,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Benzoic acid,C1=CC=C(C=C1)C(=O)O,65-85-0,0.75,training,288.15,47.49,3.86,CC1CCC(C(C1)O)C(C)C.C1=CC=C(C=C1)C(=O)O,.,25,1,1,1,1,,-1.506435542
¢õ,1124,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Benzoic acid,C1=CC=C(C=C1)C(=O)O,65-85-0,0.75,training,293.15,29.43,3.38,CC1CCC(C(C1)O)C(C)C.C1=CC=C(C=C1)C(=O)O,.,25,1,1,1,1,,-1.260461785
¢õ,1125,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Benzoic acid,C1=CC=C(C=C1)C(=O)O,65-85-0,0.75,training,303.15,14.08,2.64,CC1CCC(C(C1)O)C(C)C.C1=CC=C(C=C1)C(=O)O,.,25,1,1,1,1,,-0.768514271
¢õ,1126,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,training,293.15,20,3,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCC(=O)O,.,32,1,1,1,1,,-1.260461785
¢õ,1127,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,training,293.15,28,3.33,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCC(=O)O,.,32,1,1,1,1,,-1.260461785
¢õ,1128,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,training,298.15,22,3.09,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCC(=O)O,.,32,1,1,1,1,,-1.014488028
¢õ,1129,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,training,308.15,14,2.64,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCC(=O)O,.,32,1,1,1,1,,-0.522540514
¢õ,1130,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,training,313.15,11,2.4,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCC(=O)O,.,32,1,1,1,1,,-0.276566757
¢õ,1131,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,training,323.15,7,1.95,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCC(=O)O,.,32,1,1,1,1,,0.215380757
¢õ,1132,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,training,328.15,6,1.79,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCC(=O)O,.,32,1,1,1,1,,0.461354514
¢õ,1133,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,293.15,33.06,3.5,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,-1.260461785
¢õ,1134,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,298.15,24.42,3.2,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,-1.014488028
¢õ,1135,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,308.15,14.51,2.68,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,-0.522540514
¢õ,1136,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,313.15,11.45,2.44,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,-0.276566757
¢õ,1137,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,323.15,7.61,2.03,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,0.215380757
¢õ,1138,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,328.15,6.32,1.84,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,0.461354514
¢õ,1139,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,338.15,4.51,1.51,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,0.953302028
¢õ,1140,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,343.15,3.86,1.35,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,1.199275785
¢õ,1141,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,353.15,2.86,1.05,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,1.691223299
¢õ,1142,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.75,Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,15687-27-1,0.25,training,303.15,80.23,4.38,CC1CCC(C(C1)O)C(C)C.CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,.,30,1,1,1,1,,-0.768514271
¢õ,1143,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.75,Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,15687-27-1,0.25,training,313.15,38.05,3.64,CC1CCC(C(C1)O)C(C)C.CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,.,30,1,1,1,1,,-0.276566757
¢õ,1144,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.75,Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,15687-27-1,0.25,training,318.15,33.2,3.5,CC1CCC(C(C1)O)C(C)C.CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,.,30,1,1,1,1,,-0.030593
¢õ,1145,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.1,L-lactic acid,C[C@@H](C(=O)O)O,79-33-4,0.9,training,298.15,86.53,4.46,CC1CCC(C(C1)O)C(C)C.C[C@@H](C(=O)O)O,.,35,1,1,2,2,,-1.014488028
¢õ,1146,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.1,L-lactic acid,C[C@@H](C(=O)O)O,79-33-4,0.9,training,303.15,58.84,4.07,CC1CCC(C(C1)O)C(C)C.C[C@@H](C(=O)O)O,.,35,1,1,2,2,,-0.768514271
¢õ,1147,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.1,L-lactic acid,C[C@@H](C(=O)O)O,79-33-4,0.9,training,313.15,29.47,3.38,CC1CCC(C(C1)O)C(C)C.C[C@@H](C(=O)O)O,.,35,1,1,2,2,,-0.276566757
¢õ,1148,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.1,L-lactic acid,C[C@@H](C(=O)O)O,79-33-4,0.9,training,318.15,21.95,3.09,CC1CCC(C(C1)O)C(C)C.C[C@@H](C(=O)O)O,.,35,1,1,2,2,,-0.030593
¢õ,1149,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.1,L-lactic acid,C[C@@H](C(=O)O)O,79-33-4,0.9,training,328.15,13.12,2.57,CC1CCC(C(C1)O)C(C)C.C[C@@H](C(=O)O)O,.,35,1,1,2,2,,0.461354514
¢õ,1150,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.1,L-lactic acid,C[C@@H](C(=O)O)O,79-33-4,0.9,training,333.15,10.46,2.35,CC1CCC(C(C1)O)C(C)C.C[C@@H](C(=O)O)O,.,35,1,1,2,2,,0.707328271
¢õ,1151,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.1,L-lactic acid,C[C@@H](C(=O)O)O,79-33-4,0.9,training,343.15,7.01,1.95,CC1CCC(C(C1)O)C(C)C.C[C@@H](C(=O)O)O,.,35,1,1,2,2,,1.199275785
¢õ,1152,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,training,318.15,7.61,2.03,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.030593
¢õ,1153,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,training,328.15,5.54,1.71,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.461354514
¢õ,1154,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,training,333.15,4.81,1.57,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.707328271
¢õ,1155,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,training,343.15,3.68,1.3,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.199275785
¢õ,1156,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,training,348.15,3.25,1.18,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.445249542
¢õ,1157,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,training,358.15,2.6,0.95,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.937197057
¢õ,1158,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,training,363.15,2.34,0.85,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,2.183170814
¢õ,1159,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.667,training,313.15,7.37,2,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.276566757
¢õ,1160,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.667,training,318.15,6.23,1.83,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.030593
¢õ,1161,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.667,training,328.15,4.6,1.53,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.461354514
¢õ,1162,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.667,training,333.15,4,1.39,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.707328271
¢õ,1163,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.667,training,343.15,3.1,1.13,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.199275785
¢õ,1164,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.667,training,348.15,2.75,1.01,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.445249542
¢õ,1165,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,training,303.15,12.18,2.5,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.768514271
¢õ,1166,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,training,313.15,8.06,2.09,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.276566757
¢õ,1167,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,training,318.15,6.72,1.91,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.030593
¢õ,1168,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,training,328.15,4.79,1.57,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.461354514
¢õ,1169,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,training,333.15,3.56,1.27,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.707328271
¢õ,1170,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,training,343.15,2.73,1.01,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.199275785
¢õ,1171,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,training,348.15,2.42,0.88,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.445249542
¢õ,1172,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.333,training,303.15,17.71,2.87,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.768514271
¢õ,1173,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.333,training,308.15,10.73,2.37,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.522540514
¢õ,1174,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.333,training,318.15,7,1.95,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.030593
¢õ,1175,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.333,training,323.15,5.78,1.75,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.215380757
¢õ,1176,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.333,training,333.15,4.09,1.41,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.707328271
¢õ,1177,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.333,training,338.15,3.49,1.25,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.953302028
¢õ,1178,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.333,training,348.15,2.63,0.97,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.445249542
¢õ,1179,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.333,training,353.15,2.3,0.83,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.691223299
¢õ,1180,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.75,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.25,training,338.15,3.56,1.27,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.953302028
¢õ,1181,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.75,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.25,training,343.15,3.04,1.11,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.199275785
¢õ,1182,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.75,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.25,training,353.15,2.32,0.84,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.691223299
¢õ,1183,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.75,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.25,training,303.15,20.82,3.04,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,-0.768514271
